order_id,order_date,ship_date,year,quarter,month,weekday,region,country,sales_channel,customer_segment,sales_rep,product_category,product_name,order_status,payment_method,quantity,unit_price,gross_sales,discount_pct,discount_amount,tax_rate,tax_amount,shipping_fee,total_sales
ORD-202510-00006,2025-10-09,2025-10-10,2025,Q4,Oct,Thursday,East,Philippines,Retail,Consumer,T. Vele,Accessories,Keyboard,Cancelled,Cash,11,204.67,2251.37,0.02,45.03,0.05,110.32,46.12,2362.78
ORD-202510-00431,2025-10-09,2025-10-16,2025,Q4,Oct,Thursday,East,Japan,Online,Corporate,S. Raka,Home,Shelf,Completed,Credit Card,5,79.05,395.25,0.05,19.76,0.10,37.55,19.56,432.60
ORD-202510-00537,2025-10-09,2025-10-15,2025,Q4,Oct,Thursday,East,Philippines,Wholesale,Small Business,A. Taka,Office Supplies,Notebook,Pending,Credit Card,17,43.83,745.11,0.15,111.77,0.12,76.00,49.41,758.75
ORD-202510-00658,2025-10-10,2025-10-14,2025,Q4,Oct,Friday,South,Australia,Online,Consumer,M. Kila,Software,Subscription,Completed,Mobile Pay,1,990.29,990.29,0.02,19.81,0.10,97.05,24.32,1091.85
ORD-202510-00681,2025-10-10,2025-10-15,2025,Q4,Oct,Friday,West,France,Wholesale,Small Business,J. Aita,Electronics,Printer,Completed,Cash,8,417.82,3342.56,0.00,0.00,0.10,334.26,17.29,3694.11
ORD-202510-00297,2025-10-13,2025-10-16,2025,Q4,Oct,Monday,West,France,Online,Consumer,M. Kila,Accessories,Webcam,Cancelled,Bank Transfer,21,185.31,3891.51,0.12,466.98,0.05,171.23,29.09,3624.85
ORD-202510-00103,2025-10-15,2025-10-18,2025,Q4,Oct,Wednesday,South,New Zealand,Wholesale,Government,A. Taka,Accessories,Webcam,Completed,Bank Transfer,5,78.17,390.85,0.00,0.00,0.05,19.54,45.08,455.47
ORD-202510-00022,2025-10-17,2025-10-31,2025,Q4,Oct,Friday,West,UK,Distributor,Government,D. Siroi,Accessories,Mouse,Completed,Credit Card,28,166.76,4669.28,0.02,93.39,0.05,228.79,60.17,4864.85
ORD-202510-00728,2025-10-18,2025-10-25,2025,Q4,Oct,Saturday,West,UK,Retail,Corporate,P. Kuri,Software,Add-on,Completed,Mobile Pay,10,297.45,2974.50,0.10,297.45,0.05,133.85,39.09,2849.99
ORD-202510-00112,2025-10-19,2025-10-22,2025,Q4,Oct,Sunday,Central,UAE,Wholesale,Small Business,J. Aita,Home,Shelf,Cancelled,Mobile Pay,22,337.05,7415.10,0.08,593.21,0.07,477.53,41.96,7341.38
ORD-202510-00605,2025-10-19,2025-10-20,2025,Q4,Oct,Sunday,West,France,Distributor,Small Business,M. Kila,Electronics,Laptop,Completed,Bank Transfer,2,1475.62,2951.24,0.02,59.02,0.07,202.46,61.98,3156.66
ORD-202510-00211,2025-10-21,2025-10-26,2025,Q4,Oct,Tuesday,West,France,Retail,Small Business,T. Vele,Software,License,Cancelled,Bank Transfer,12,972.28,11667.36,0.15,1750.10,0.10,991.73,18.65,10927.64
ORD-202510-00071,2025-10-22,2025-10-28,2025,Q4,Oct,Wednesday,Central,South Africa,Distributor,Consumer,D. Siroi,Office Supplies,Paper,Completed,Mobile Pay,5,16.48,82.40,0.02,1.65,0.05,4.04,40.37,125.16
ORD-202510-00131,2025-10-22,2025-11-05,2025,Q4,Oct,Wednesday,North,USA,Retail,Consumer,S. Raka,Electronics,Tablet,Completed,Bank Transfer,14,1360.15,19042.10,0.05,952.11,0.05,904.50,54.61,19049.10
ORD-202510-00673,2025-10-22,2025-10-25,2025,Q4,Oct,Wednesday,East,Japan,Distributor,Government,D. Siroi,Home,Shelf,Completed,Bank Transfer,24,412.88,9909.12,0.15,1486.37,0.05,421.14,56.97,8900.86
ORD-202510-00306,2025-10-23,2025-10-24,2025,Q4,Oct,Thursday,North,USA,Online,Corporate,P. Kuri,Home,Lamp,Completed,Cash,23,156.18,3592.14,0.15,538.82,0.05,152.67,29.95,3235.94
ORD-202510-00462,2025-10-23,2025-10-26,2025,Q4,Oct,Thursday,South,New Zealand,Distributor,Small Business,D. Siroi,Electronics,Tablet,Cancelled,Mobile Pay,27,1344.81,36309.87,0.05,1815.49,0.10,3449.44,51.84,37995.66
ORD-202510-00019,2025-10-24,2025-10-26,2025,Q4,Oct,Friday,South,New Zealand,Distributor,Consumer,T. Vele,Software,Add-on,Completed,Mobile Pay,27,233.02,6291.54,0.15,943.73,0.05,267.39,8.30,5623.50
ORD-202510-00312,2025-10-24,2025-10-25,2025,Q4,Oct,Friday,East,Japan,Retail,Government,D. Siroi,Software,License,Returned,Mobile Pay,19,727.76,13827.44,0.05,691.37,0.12,1576.33,39.27,14751.67
ORD-202510-00328,2025-10-24,2025-10-29,2025,Q4,Oct,Friday,North,USA,Distributor,Corporate,T. Vele,Electronics,Phone,Pending,Cash,22,1615.94,35550.68,0.15,5332.60,0.10,3021.81,64.74,33304.63
ORD-202510-00059,2025-10-25,2025-10-29,2025,Q4,Oct,Saturday,South,New Zealand,Online,Government,P. Kuri,Home,Chair,Pending,Mobile Pay,20,415.09,8301.80,0.08,664.14,0.07,534.64,12.86,8185.16
ORD-202510-00303,2025-10-25,2025-10-28,2025,Q4,Oct,Saturday,East,Japan,Wholesale,Corporate,T. Vele,Electronics,Laptop,Pending,Cash,5,864.70,4323.50,0.08,345.88,0.07,278.43,40.31,4296.36
ORD-202510-00638,2025-10-25,2025-11-01,2025,Q4,Oct,Saturday,Central,South Africa,Distributor,Government,P. Kuri,Accessories,Headphones,Completed,Bank Transfer,21,90.66,1903.86,0.12,228.46,0.12,201.05,53.58,1930.03
ORD-202510-00397,2025-10-26,2025-10-28,2025,Q4,Oct,Sunday,West,France,Retail,Government,S. Raka,Electronics,Printer,Completed,Cash,3,1155.66,3466.98,0.02,69.34,0.12,407.72,32.62,3837.98
ORD-202510-00066,2025-10-27,2025-10-31,2025,Q4,Oct,Monday,Central,UAE,Online,Consumer,T. Vele,Office Supplies,Notebook,Completed,Cash,13,49.71,646.23,0.00,0.00,0.07,45.24,15.98,707.45
ORD-202510-00696,2025-10-29,2025-11-03,2025,Q4,Oct,Wednesday,North,USA,Retail,Consumer,M. Kila,Electronics,Printer,Cancelled,Cash,1,1533.07,1533.07,0.15,229.96,0.12,156.37,50.71,1510.19
ORD-202510-00169,2025-10-30,2025-11-03,2025,Q4,Oct,Thursday,South,Australia,Distributor,Government,P. Kuri,Accessories,Mouse,Returned,Cash,18,76.73,1381.14,0.12,165.74,0.12,145.85,47.23,1408.48
ORD-202510-00214,2025-10-30,2025-11-13,2025,Q4,Oct,Thursday,West,France,Online,Government,S. Raka,Software,Add-on,Completed,Cash,2,906.43,1812.86,0.00,0.00,0.05,90.64,23.31,1926.81
ORD-202510-00115,2025-10-31,2025-11-04,2025,Q4,Oct,Friday,South,New Zealand,Wholesale,Consumer,D. Siroi,Accessories,Keyboard,Completed,Bank Transfer,16,91.57,1465.12,0.15,219.77,0.12,149.44,46.28,1441.07
ORD-202510-00158,2025-10-31,2025-11-03,2025,Q4,Oct,Friday,North,Canada,Wholesale,Small Business,M. Kila,Software,Add-on,Completed,Cash,11,151.28,1664.08,0.05,83.20,0.12,189.71,58.10,1828.69
ORD-202510-00470,2025-10-31,2025-11-01,2025,Q4,Oct,Friday,South,Australia,Online,Government,P. Kuri,Home,Lamp,Completed,Bank Transfer,7,164.13,1148.91,0.10,114.89,0.10,103.40,54.95,1192.37
ORD-202511-00391,2025-11-01,2025-11-04,2025,Q4,Nov,Saturday,North,Canada,Retail,Consumer,T. Vele,Accessories,Webcam,Completed,Cash,1,183.89,183.89,0.08,14.71,0.05,8.46,44.54,222.18
ORD-202511-00515,2025-11-01,2025-11-03,2025,Q4,Nov,Saturday,North,USA,Wholesale,Government,P. Kuri,Software,Security Suite,Pending,Bank Transfer,20,654.09,13081.80,0.00,0.00,0.07,915.73,36.29,14033.82
ORD-202511-00454,2025-11-02,2025-11-08,2025,Q4,Nov,Sunday,South,Australia,Wholesale,Consumer,J. Aita,Office Supplies,Pen,Completed,Bank Transfer,6,39.70,238.20,0.12,28.58,0.12,25.15,19.11,253.88
ORD-202511-00472,2025-11-03,2025-11-10,2025,Q4,Nov,Monday,East,Japan,Wholesale,Small Business,T. Vele,Home,Lamp,Cancelled,Bank Transfer,15,131.68,1975.20,0.08,158.02,0.05,90.86,14.45,1922.49
ORD-202511-00152,2025-11-05,2025-11-07,2025,Q4,Nov,Wednesday,West,France,Wholesale,Government,J. Aita,Software,Support Plan,Completed,Cash,9,567.77,5109.93,0.00,0.00,0.05,255.50,14.06,5379.49
ORD-202511-00271,2025-11-05,2025-11-08,2025,Q4,Nov,Wednesday,South,Australia,Distributor,Consumer,A. Taka,Home,Cabinet,Returned,Bank Transfer,16,171.06,2736.96,0.05,136.85,0.12,312.01,24.42,2936.54
ORD-202511-00680,2025-11-06,2025-11-08,2025,Q4,Nov,Thursday,West,France,Wholesale,Consumer,M. Kila,Electronics,Phone,Completed,Mobile Pay,1,1490.64,1490.64,0.10,149.06,0.07,93.91,18.72,1454.21
ORD-202511-00226,2025-11-07,2025-11-10,2025,Q4,Nov,Friday,East,Philippines,Distributor,Corporate,L. Nami,Office Supplies,Pen,Pending,Credit Card,14,26.92,376.88,0.10,37.69,0.07,23.74,49.75,412.68
ORD-202511-00283,2025-11-07,2025-11-09,2025,Q4,Nov,Friday,South,New Zealand,Wholesale,Consumer,M. Kila,Electronics,Printer,Completed,Credit Card,4,618.44,2473.76,0.05,123.69,0.07,164.50,34.66,2549.23
ORD-202511-00615,2025-11-07,2025-11-09,2025,Q4,Nov,Friday,West,Germany,Retail,Consumer,S. Raka,Software,Add-on,Completed,Credit Card,14,629.30,8810.20,0.15,1321.53,0.07,524.21,16.16,8029.04
ORD-202511-00608,2025-11-08,2025-11-10,2025,Q4,Nov,Saturday,Central,India,Distributor,Consumer,P. Kuri,Office Supplies,Stapler,Returned,Credit Card,23,56.94,1309.62,0.02,26.19,0.10,128.34,16.20,1427.97
ORD-202511-00695,2025-11-08,2025-11-14,2025,Q4,Nov,Saturday,Central,UAE,Retail,Small Business,T. Vele,Software,Add-on,Completed,Bank Transfer,30,317.47,9524.10,0.02,190.48,0.12,1120.03,13.24,10466.89
ORD-202511-00222,2025-11-10,2025-11-14,2025,Q4,Nov,Monday,Central,South Africa,Distributor,Government,S. Raka,Home,Desk,Cancelled,Credit Card,28,361.43,10120.04,0.02,202.40,0.05,495.88,19.97,10433.49
ORD-202511-00582,2025-11-10,2025-11-15,2025,Q4,Nov,Monday,East,Japan,Online,Corporate,D. Siroi,Home,Cabinet,Completed,Cash,18,363.19,6537.42,0.08,522.99,0.05,300.72,35.17,6350.32
ORD-202511-00589,2025-11-10,2025-11-14,2025,Q4,Nov,Monday,East,Japan,Wholesale,Corporate,L. Nami,Home,Lamp,Cancelled,Credit Card,24,190.47,4571.28,0.12,548.55,0.10,402.27,37.83,4462.83
ORD-202511-00178,2025-11-11,2025-11-14,2025,Q4,Nov,Tuesday,South,Australia,Distributor,Small Business,T. Vele,Accessories,Docking Station,Completed,Cash,24,218.89,5253.36,0.15,788.00,0.07,312.58,50.95,4828.89
ORD-202511-00110,2025-11-12,2025-11-19,2025,Q4,Nov,Wednesday,East,Japan,Wholesale,Corporate,T. Vele,Office Supplies,Pen,Pending,Mobile Pay,16,19.52,312.32,0.15,46.85,0.07,18.58,21.41,305.46
ORD-202511-00342,2025-11-12,2025-11-16,2025,Q4,Nov,Wednesday,Central,South Africa,Retail,Consumer,S. Raka,Electronics,Tablet,Returned,Cash,12,1153.53,13842.36,0.12,1661.08,0.10,1218.13,46.98,13446.39
ORD-202511-00405,2025-11-12,2025-11-13,2025,Q4,Nov,Wednesday,South,Australia,Wholesale,Government,M. Kila,Office Supplies,Stapler,Completed,Bank Transfer,29,7.54,218.66,0.05,10.93,0.10,20.77,18.11,246.61
ORD-202511-00641,2025-11-13,2025-11-18,2025,Q4,Nov,Thursday,North,USA,Distributor,Small Business,P. Kuri,Accessories,Webcam,Pending,Cash,18,135.96,2447.28,0.02,48.95,0.07,167.88,55.55,2621.76
ORD-202511-00667,2025-11-13,2025-11-17,2025,Q4,Nov,Thursday,Central,India,Distributor,Consumer,A. Taka,Electronics,Printer,Completed,Bank Transfer,18,1311.11,23599.98,0.00,0.00,0.07,1652.00,12.26,25264.24
ORD-202511-00086,2025-11-17,2025-11-22,2025,Q4,Nov,Monday,Central,India,Online,Corporate,T. Vele,Office Supplies,Envelope,Completed,Cash,22,57.87,1273.14,0.15,190.97,0.12,129.86,26.28,1238.31
ORD-202511-00099,2025-11-17,2025-11-22,2025,Q4,Nov,Monday,Central,UAE,Online,Consumer,A. Taka,Accessories,Webcam,Completed,Credit Card,5,128.09,640.45,0.05,32.02,0.05,30.42,44.48,683.33
ORD-202511-00194,2025-11-17,2025-11-27,2025,Q4,Nov,Monday,East,Singapore,Retail,Government,P. Kuri,Electronics,Printer,Returned,Bank Transfer,24,1354.47,32507.28,0.02,650.15,0.05,1592.86,51.38,33501.37
ORD-202511-00412,2025-11-19,2025-11-22,2025,Q4,Nov,Wednesday,South,Australia,Online,Government,S. Raka,Office Supplies,Stapler,Returned,Cash,22,33.39,734.58,0.10,73.46,0.07,46.28,24.59,731.99
ORD-202511-00026,2025-11-21,2025-11-27,2025,Q4,Nov,Friday,Central,UAE,Online,Corporate,S. Raka,Electronics,Printer,Completed,Cash,12,805.49,9665.88,0.15,1449.88,0.07,575.12,56.16,8847.28
ORD-202511-00185,2025-11-21,2025-11-23,2025,Q4,Nov,Friday,West,France,Online,Consumer,L. Nami,Home,Chair,Completed,Mobile Pay,26,271.50,7059.00,0.15,1058.85,0.10,600.01,46.54,6646.70
ORD-202511-00205,2025-11-21,2025-11-22,2025,Q4,Nov,Friday,Central,South Africa,Online,Consumer,J. Aita,Accessories,Keyboard,Returned,Cash,4,188.47,753.88,0.15,113.08,0.07,44.86,29.14,714.80
ORD-202511-00221,2025-11-21,2025-11-27,2025,Q4,Nov,Friday,East,Philippines,Wholesale,Government,L. Nami,Electronics,Monitor,Returned,Cash,17,1671.64,28417.88,0.12,3410.15,0.05,1250.39,48.21,26306.33
ORD-202511-00068,2025-11-23,2025-11-27,2025,Q4,Nov,Sunday,East,Singapore,Online,Small Business,M. Kila,Home,Cabinet,Pending,Credit Card,26,383.20,9963.20,0.05,498.16,0.07,662.55,9.78,10137.37
ORD-202511-00647,2025-11-24,2025-11-28,2025,Q4,Nov,Monday,East,Japan,Retail,Corporate,M. Kila,Office Supplies,Stapler,Cancelled,Mobile Pay,11,24.27,266.97,0.05,13.35,0.12,30.43,13.73,297.78
ORD-202511-00635,2025-11-25,2025-11-27,2025,Q4,Nov,Tuesday,East,Philippines,Retail,Small Business,J. Aita,Accessories,Docking Station,Completed,Mobile Pay,22,59.50,1309.00,0.12,157.08,0.07,80.63,36.75,1269.30
ORD-202511-00721,2025-11-25,2025-12-05,2025,Q4,Nov,Tuesday,East,Philippines,Distributor,Small Business,J. Aita,Accessories,Mouse,Completed,Credit Card,20,210.75,4215.00,0.12,505.80,0.07,259.64,54.79,4023.63
ORD-202511-00607,2025-11-28,2025-11-30,2025,Q4,Nov,Friday,Central,South Africa,Retail,Consumer,J. Aita,Electronics,Phone,Completed,Mobile Pay,14,361.60,5062.40,0.02,101.25,0.05,248.06,62.78,5271.99
ORD-202511-00338,2025-11-29,2025-12-06,2025,Q4,Nov,Saturday,North,USA,Online,Government,L. Nami,Office Supplies,Notebook,Returned,Cash,12,52.95,635.40,0.15,95.31,0.12,64.81,50.15,655.05
ORD-202511-00093,2025-11-30,2025-12-05,2025,Q4,Nov,Sunday,North,USA,Distributor,Corporate,D. Siroi,Software,Security Suite,Returned,Bank Transfer,11,616.79,6784.69,0.05,339.23,0.10,644.55,17.22,7107.23
ORD-202511-00202,2025-11-30,2025-12-04,2025,Q4,Nov,Sunday,South,New Zealand,Online,Small Business,S. Raka,Accessories,Headphones,Completed,Credit Card,23,111.08,2554.84,0.15,383.23,0.07,152.01,19.80,2343.42
ORD-202512-00060,2025-12-01,2025-12-03,2025,Q4,Dec,Monday,West,Germany,Distributor,Consumer,D. Siroi,Electronics,Phone,Completed,Mobile Pay,7,1144.52,8011.64,0.12,961.40,0.05,352.51,48.70,7451.45
ORD-202512-00453,2025-12-01,2025-12-04,2025,Q4,Dec,Monday,Central,South Africa,Wholesale,Consumer,M. Kila,Accessories,Webcam,Cancelled,Mobile Pay,6,209.23,1255.38,0.05,62.77,0.12,143.11,49.40,1385.12
ORD-202512-00627,2025-12-01,2025-12-06,2025,Q4,Dec,Monday,South,Australia,Distributor,Consumer,D. Siroi,Electronics,Laptop,Returned,Bank Transfer,1,687.66,687.66,0.10,68.77,0.10,61.89,30.72,711.50
ORD-202512-00155,2025-12-02,2025-12-05,2025,Q4,Dec,Tuesday,South,Australia,Retail,Small Business,S. Raka,Accessories,Headphones,Completed,Bank Transfer,30,17.65,529.50,0.12,63.54,0.10,46.60,55.85,568.41
ORD-202512-00741,2025-12-03,2025-12-07,2025,Q4,Dec,Wednesday,South,Australia,Retail,Corporate,M. Kila,Accessories,Mouse,Returned,Bank Transfer,22,85.69,1885.18,0.10,188.52,0.12,203.60,31.36,1931.62
ORD-202512-00040,2025-12-04,2025-12-05,2025,Q4,Dec,Thursday,East,Japan,Retail,Small Business,D. Siroi,Office Supplies,Notebook,Pending,Cash,6,34.18,205.08,0.00,0.00,0.07,14.36,53.40,272.84
ORD-202512-00767,2025-12-07,2025-12-13,2025,Q4,Dec,Sunday,North,USA,Distributor,Small Business,D. Siroi,Office Supplies,Pen,Completed,Cash,27,59.98,1619.46,0.00,0.00,0.12,194.34,39.75,1853.55
ORD-202512-00428,2025-12-11,2025-12-14,2025,Q4,Dec,Thursday,Central,UAE,Retail,Small Business,L. Nami,Electronics,Laptop,Completed,Credit Card,26,874.79,22744.54,0.08,1819.56,0.12,2511.00,9.98,23445.96
ORD-202512-00575,2025-12-17,2025-12-20,2025,Q4,Dec,Wednesday,East,Singapore,Distributor,Government,S. Raka,Accessories,Keyboard,Completed,Cash,24,35.07,841.68,0.02,16.83,0.05,41.24,54.22,920.31
ORD-202512-00788,2025-12-17,2025-12-23,2025,Q4,Dec,Wednesday,East,Philippines,Distributor,Government,T. Vele,Software,License,Cancelled,Bank Transfer,11,747.16,8218.76,0.00,0.00,0.05,410.94,55.26,8684.96
ORD-202512-00460,2025-12-18,2025-12-21,2025,Q4,Dec,Thursday,East,Singapore,Retail,Small Business,P. Kuri,Software,License,Returned,Mobile Pay,17,348.97,5932.49,0.00,0.00,0.07,415.27,30.03,6377.79
ORD-202512-00497,2025-12-19,2025-12-23,2025,Q4,Dec,Friday,South,New Zealand,Wholesale,Corporate,J. Aita,Home,Desk,Returned,Bank Transfer,2,47.53,95.06,0.00,0.00,0.10,9.51,41.77,146.34
ORD-202512-00557,2025-12-19,2025-12-23,2025,Q4,Dec,Friday,North,Canada,Retail,Small Business,T. Vele,Office Supplies,Envelope,Completed,Cash,23,14.15,325.45,0.10,32.55,0.07,20.50,12.50,325.90
ORD-202512-00285,2025-12-21,2025-12-28,2025,Q4,Dec,Sunday,East,Singapore,Online,Consumer,S. Raka,Office Supplies,Pen,Completed,Credit Card,28,47.29,1324.12,0.08,105.93,0.12,146.18,16.65,1381.02
ORD-202512-00094,2025-12-23,2025-12-25,2025,Q4,Dec,Tuesday,West,UK,Distributor,Small Business,M. Kila,Software,Add-on,Cancelled,Bank Transfer,24,841.86,20204.64,0.15,3030.70,0.10,1717.39,32.25,18923.58
ORD-202512-00049,2025-12-24,2025-12-28,2025,Q4,Dec,Wednesday,East,Philippines,Distributor,Corporate,L. Nami,Home,Chair,Completed,Mobile Pay,17,329.96,5609.32,0.15,841.40,0.12,572.15,39.29,5379.36
ORD-202512-00292,2025-12-24,2025-12-28,2025,Q4,Dec,Wednesday,East,Singapore,Wholesale,Corporate,A. Taka,Accessories,Mouse,Completed,Bank Transfer,9,217.68,1959.12,0.05,97.96,0.05,93.06,63.68,2017.90
ORD-202512-00592,2025-12-24,2025-12-27,2025,Q4,Dec,Wednesday,North,Canada,Distributor,Corporate,J. Aita,Office Supplies,Stapler,Returned,Cash,30,33.49,1004.70,0.00,0.00,0.07,70.33,44.26,1119.29
ORD-202512-00126,2025-12-26,2025-12-31,2025,Q4,Dec,Friday,West,France,Online,Corporate,A. Taka,Software,Add-on,Completed,Bank Transfer,15,198.38,2975.70,0.15,446.35,0.05,126.47,14.01,2669.83
ORD-202512-00419,2025-12-26,2026-01-09,2025,Q4,Dec,Friday,Central,South Africa,Wholesale,Corporate,L. Nami,Software,Add-on,Completed,Credit Card,5,247.90,1239.50,0.00,0.00,0.10,123.95,8.80,1372.25
ORD-202512-00005,2025-12-27,2025-12-31,2025,Q4,Dec,Saturday,East,Philippines,Distributor,Government,M. Kila,Office Supplies,Paper,Pending,Cash,30,17.74,532.20,0.08,42.58,0.12,58.75,52.02,600.39
ORD-202512-00619,2025-12-27,2026-01-03,2025,Q4,Dec,Saturday,West,UK,Online,Government,A. Taka,Home,Chair,Returned,Credit Card,10,198.02,1980.20,0.05,99.01,0.12,225.74,24.67,2131.60
ORD-202512-00210,2025-12-28,2026-01-02,2025,Q4,Dec,Sunday,West,UK,Retail,Consumer,J. Aita,Office Supplies,Stapler,Completed,Credit Card,19,33.36,633.84,0.12,76.06,0.12,66.93,57.32,682.03
ORD-202512-00289,2025-12-28,2025-12-31,2025,Q4,Dec,Sunday,East,Singapore,Online,Government,L. Nami,Software,License,Completed,Credit Card,26,408.56,10622.56,0.10,1062.26,0.12,1147.24,22.46,10730.00
ORD-202512-00712,2025-12-28,2026-01-03,2025,Q4,Dec,Sunday,North,USA,Retail,Small Business,M. Kila,Home,Desk,Completed,Cash,21,190.16,3993.36,0.10,399.34,0.10,359.40,31.06,3984.48
ORD-202512-00161,2025-12-30,2026-01-06,2025,Q4,Dec,Tuesday,West,France,Distributor,Small Business,M. Kila,Home,Desk,Pending,Cash,19,438.33,8328.27,0.05,416.41,0.12,949.42,20.49,8881.77
